TotalItems,DistinctItems,MaxItems,Entropy,TotalSale,Frequency,CustomerCountry,MonthSale,WeekSale,MonthFrequency,WeekFrequency,Recency,MonthItems,WeekItems,MonthDistinctItems,WeekDistinctItems,EntropyMonth,EntropyWeek,CustomerLabel
61,10,61,3.322,34.8,10,United Kingdom,3.867,0.9670000000000001,1.111,0.278,92,6.778,1.694,1.111,0.278,1.0,1.0,low-spending
179,34,179,5.059,59.38,36,United Kingdom,59.38,14.845,36.0,9.0,314,179.0,44.75,34.0,8.5,1.0,1.0,high-spending
116,12,116,3.585,30.25,12,United Kingdom,3.025,0.72,1.2,0.28600000000000003,52,11.6,2.762,1.2,0.28600000000000003,1.0,1.0,low-spending
101,24,101,4.564,57.06,25,United Kingdom,5.187,1.268,2.273,0.556,31,9.182,2.244,2.182,0.5329999999999999,1.0,1.0,low-spending
228,24,81,4.585,79.69,24,United Kingdom,7.968999999999999,1.8530000000000002,2.4,0.5579999999999999,46,22.8,5.3020000000000005,2.4,0.5579999999999999,1.479,2.1109999999999998,medium-spending
82,10,53,3.278,27.43,11,United Kingdom,3.429,0.885,1.375,0.355,125,10.25,2.645,1.375,0.355,1.252,1.252,low-spending
186,16,186,4.0,25.08,16,United Kingdom,6.27,1.475,4.0,0.941,228,46.5,10.940999999999999,4.0,0.941,1.0,1.0,medium-spending
1470,113,233,6.555,448.2,191,United Kingdom,40.745,9.338,17.364,3.9789999999999996,12,133.636,30.625,16.182000000000002,3.792,2.716,3.2319999999999998,high-spending
247,26,194,4.588,124.6,64,United Kingdom,11.327,2.596,5.818,1.3330000000000002,10,22.455,5.146,4.091,0.938,1.359,1.359,medium-spending
14,2,16,1.0,6.2,2,United Kingdom,6.2,1.24,2.0,0.4,18,14.0,2.8,2.0,0.4,0.8959999999999999,1.198,medium-spending
332,31,246,4.901,79.68,35,United Kingdom,8.853,2.043,3.889,0.897,71,36.889,8.513,3.444,0.897,1.0,0.705,medium-spending
608,96,124,6.474,160.39,122,United Kingdom,16.039,4.01,12.2,3.05,64,60.8,15.2,11.5,3.0,2.53,2.855,medium-spending
480,45,183,5.371,102.41,64,United Kingdom,9.31,2.134,5.818,1.3330000000000002,11,43.636,10.0,5.636,1.3119999999999998,1.9880000000000002,2.365,medium-spending
224,22,44,4.262,168.4,48,United Kingdom,15.309000000000001,3.742,4.364,1.067,29,20.364,4.978,4.0,1.067,2.762,3.7969999999999997,medium-spending
183,64,175,5.984,122.74,66,United Kingdom,20.457,5.114,11.0,2.75,174,30.5,7.625,10.833,2.708,0.619,0.619,high-spending
202,51,202,5.672000000000001,81.08,51,United Kingdom,27.026999999999997,6.237,17.0,3.923,256,67.333,15.538,17.0,3.923,1.0,1.0,high-spending
51,14,28,3.75,36.79,16,United Kingdom,3.679,0.8759999999999999,1.6,0.381,51,5.1,1.214,1.6,0.381,0.9790000000000001,0.9790000000000001,low-spending
324,120,180,6.854,253.77,133,United Kingdom,23.07,5.399,12.091,2.83,13,29.455,6.894,11.364,2.66,0.539,0.539,high-spending
132,14,132,3.807,23.34,14,United Kingdom,2.593,0.648,1.556,0.389,454,14.667,3.667,1.556,0.389,1.0,1.0,low-spending
1504,129,131,6.8020000000000005,451.6,189,United Kingdom,37.633,9.032,15.75,3.78,1,125.333,30.08,15.417,3.76,3.4560000000000004,4.696000000000001,high-spending
966,126,333,6.852,415.33,179,United Kingdom,34.611,8.307,14.917,3.58,19,80.5,19.32,14.417,3.58,2.292,2.858,high-spending
92,10,92,3.322,20.5,10,United Kingdom,20.5,6.832999999999999,10.0,3.333,321,92.0,30.666999999999998,10.0,3.333,1.0,1.0,high-spending
170,14,170,3.807,14.66,14,United Kingdom,1.629,0.376,1.556,0.359,72,18.889,4.359,1.556,0.359,1.0,1.0,low-spending
149,15,149,3.907,28.61,15,United Kingdom,28.61,14.305,15.0,7.5,697,149.0,74.5,15.0,7.5,1.0,1.0,high-spending
88,9,88,3.17,19.44,9,United Kingdom,6.48,1.495,3.0,0.6920000000000001,254,29.333000000000002,6.769,3.0,0.6920000000000001,1.0,1.0,medium-spending
73,11,35,3.3930000000000002,26.29,13,United Kingdom,2.39,0.584,1.182,0.289,17,6.636,1.6219999999999999,1.182,0.289,1.974,2.799,low-spending
236,74,236,6.183,150.19,78,United Kingdom,13.654000000000002,3.1289999999999996,7.091,1.625,12,21.455,4.917,6.727,1.5419999999999998,1.0,1.0,medium-spending
13,8,11,3.0,21.6,8,United Kingdom,2.16,0.527,0.8,0.195,61,1.3,0.317,0.8,0.195,0.9179999999999999,0.9179999999999999,low-spending
186,25,79,4.624,75.34,26,Portugal,9.418,2.43,3.25,0.8390000000000001,126,23.25,6.0,3.25,0.8390000000000001,1.55,1.55,medium-spending
1295,108,364,6.664,509.65,137,United Kingdom,46.332,10.618,12.455,2.8539999999999996,11,117.727,26.979,12.455,2.8539999999999996,2.467,2.9019999999999997,high-spending
600,48,182,5.456,194.59,74,United Kingdom,17.69,4.14,6.727,1.574,17,54.545,12.765999999999998,6.364,1.574,2.011,2.404,medium-spending
106,12,106,3.585,29.85,12,United Kingdom,2.985,0.746,1.2,0.3,66,10.6,2.65,1.2,0.3,1.0,1.0,low-spending
36,4,36,2.0,6.29,4,United Kingdom,0.524,0.128,0.33299999999999996,0.08199999999999999,1,3.0,0.735,0.33299999999999996,0.08199999999999999,0.503,0.503,low-spending
878,71,344,6.08,164.23,85,United Kingdom,14.93,3.4939999999999998,7.727,1.8090000000000002,19,79.818,18.680999999999997,7.727,1.8090000000000002,1.975,1.975,medium-spending
22,12,22,3.585,31.92,12,United Kingdom,10.64,3.5469999999999997,4.0,1.3330000000000002,281,7.332999999999999,2.444,4.0,1.3330000000000002,1.0,1.0,medium-spending
4495,417,563,8.496,1546.98,632,EIRE,128.915,31.570999999999998,52.667,12.898,1,374.583,91.735,50.167,12.592,3.239,4.521,high-spending
67,41,67,5.332999999999999,98.95,43,United Kingdom,98.95,49.475,43.0,21.5,333,67.0,33.5,41.0,20.5,1.0,1.0,high-spending
162,21,162,4.3919999999999995,50.65,21,United Kingdom,50.65,25.325,21.0,10.5,330,162.0,81.0,21.0,10.5,1.0,1.0,high-spending
357,25,74,4.461,72.21,36,United Kingdom,6.565,1.57,3.273,0.7829999999999999,22,32.455,7.761,2.909,0.7829999999999999,2.293,3.198,medium-spending
130,13,130,3.7,21.76,13,United Kingdom,3.627,0.946,2.167,0.565,181,21.666999999999998,5.652,2.167,0.565,1.0,1.0,low-spending
239,19,139,4.202,36.68,21,United Kingdom,18.34,4.0760000000000005,10.5,2.333,285,119.5,26.555999999999997,10.5,2.333,0.993,0.993,high-spending
37,4,37,2.0,12.54,4,United Kingdom,1.254,0.292,0.4,0.09300000000000001,41,3.7,0.86,0.4,0.09300000000000001,1.0,1.0,low-spending
230,30,230,4.907,79.98,30,United Kingdom,8.887,2.105,3.333,0.789,81,25.555999999999997,6.053,3.333,0.789,1.0,1.0,medium-spending
1266,186,747,7.431,485.85,242,United Kingdom,40.486999999999995,9.717,20.167,4.84,124,105.5,25.32,19.75,4.74,1.651,1.651,high-spending
10,1,10,1.0,2.95,1,United Kingdom,0.983,0.268,0.33299999999999996,0.091,267,3.333,0.909,0.33299999999999996,0.091,1.0,1.0,low-spending
18,7,18,2.807,15.02,7,United Kingdom,1.8780000000000001,0.442,0.875,0.20600000000000002,110,2.25,0.529,0.875,0.20600000000000002,1.0,1.0,low-spending
516,79,390,6.2589999999999995,97.93,85,United Kingdom,8.902999999999999,2.129,7.727,1.848,25,46.909,11.217,7.727,1.848,1.131,1.131,medium-spending
431,42,220,5.369,88.32,44,United Kingdom,8.029,1.879,4.0,0.9359999999999999,19,39.181999999999995,9.17,4.0,0.9359999999999999,1.758,1.758,medium-spending
544,65,548,6.006,162.0,67,United Kingdom,18.0,4.263,7.444,1.7630000000000001,78,60.443999999999996,14.315999999999999,7.222,1.7630000000000001,1.0,0.174,medium-spending
1232,107,581,6.664,265.7,129,Germany,24.155,5.776,11.727,2.804,23,112.0,26.783,11.727,2.804,1.56,1.56,high-spending
81,7,39,2.807,21.75,7,United Kingdom,1.8119999999999998,0.426,0.583,0.13699999999999998,181,6.75,1.588,0.583,0.13699999999999998,1.402,1.402,low-spending
344,37,134,5.162000000000001,116.42,41,United Kingdom,16.631,4.158,5.857,1.464,149,49.143,12.286,5.857,1.464,1.578,1.578,medium-spending
643,64,206,5.984,132.08,66,United Kingdom,12.007,3.002,6.0,1.5,9,58.455,14.614,6.0,1.5,2.08,2.08,medium-spending
1,11,38,3.4589999999999996,34.89,11,United Kingdom,5.815,1.517,1.8330000000000002,0.478,69,1.0,1.0,1.8330000000000002,0.478,1.568,1.568,medium-spending
152,16,122,4.0,29.29,16,United Kingdom,4.184,0.976,2.286,0.5329999999999999,135,21.714000000000002,5.067,2.286,0.5329999999999999,0.879,0.879,low-spending
567,36,92,4.928999999999999,130.84,58,United Kingdom,10.902999999999999,2.67,4.833,1.1840000000000002,2,47.25,11.571,4.75,1.1840000000000002,3.0380000000000003,3.554,medium-spending
78,19,48,4.248,51.6,19,United Kingdom,6.45,1.6119999999999999,2.375,0.594,257,9.75,2.438,2.375,0.594,0.932,0.932,medium-spending
387,36,114,5.132000000000001,60.23,39,United Kingdom,6.023,1.401,3.9,0.907,41,38.7,9.0,3.9,0.907,2.4290000000000003,2.5,medium-spending
34,4,34,2.0,8.58,4,United Kingdom,1.43,0.373,0.667,0.174,184,5.667000000000001,1.4780000000000002,0.667,0.174,1.0,1.0,low-spending
55,6,44,2.585,19.35,6,Czech Republic,1.7590000000000001,0.42100000000000004,0.545,0.13,22,5.0,1.196,0.545,0.13,1.621,1.621,low-spending
53,7,53,2.807,19.99,7,United Kingdom,1.999,0.5,0.7,0.175,68,5.3,1.325,0.7,0.175,1.0,1.0,low-spending
328,32,103,4.862,112.68,42,United Kingdom,10.244000000000002,2.3480000000000003,3.818,0.875,10,29.818,6.832999999999999,3.818,0.875,1.9609999999999999,2.05,medium-spending
128,11,128,3.4589999999999996,12.12,11,United Kingdom,1.102,0.252,1.0,0.22899999999999998,11,11.636,2.667,1.0,0.22899999999999998,1.0,1.0,low-spending
438,30,132,4.747,78.37,45,France,6.531000000000001,1.567,3.75,0.9,29,36.5,8.76,3.75,0.9,2.406,2.633,medium-spending
378,13,96,3.4330000000000003,101.25,35,United Kingdom,8.437000000000001,2.109,2.917,0.7290000000000001,6,31.5,7.875,2.667,0.7290000000000001,3.0869999999999997,3.875,medium-spending
270,62,89,5.8420000000000005,180.77,83,United Kingdom,16.434,3.846,7.545,1.766,18,24.545,5.745,6.818,1.745,1.432,1.954,medium-spending
143,48,143,5.585,84.16,48,United Kingdom,7.651,1.83,4.364,1.043,26,13.0,3.109,4.364,1.043,1.0,1.0,medium-spending
1497,196,133,7.332999999999999,630.89,350,United Kingdom,52.574,12.875,29.166999999999998,7.143,4,124.75,30.551,28.0,6.959,3.21,3.944,high-spending
299,34,132,5.087,82.76,34,United Kingdom,9.196,2.365,3.778,0.971,100,33.222,8.543,3.778,0.971,1.577,1.577,medium-spending
733,76,395,6.212000000000001,169.95,80,United Kingdom,15.45,3.695,7.273,1.739,22,66.63600000000001,15.935,7.273,1.739,1.538,1.6,medium-spending
152,21,142,4.324,73.76,25,United Kingdom,6.705,1.639,2.273,0.556,32,13.818,3.378,2.273,0.556,1.145,1.5719999999999998,medium-spending
406,31,117,4.833,82.42,41,United Kingdom,13.737,3.2969999999999997,6.832999999999999,1.64,169,67.667,16.24,6.5,1.64,1.48,1.996,medium-spending
245,35,245,5.129,102.55,35,Malta,12.819,3.108,4.375,1.061,117,30.625,7.4239999999999995,4.375,1.061,1.0,1.0,medium-spending
20,4,20,1.922,16.05,5,Cyprus,2.293,0.617,0.7140000000000001,0.192,161,2.8569999999999998,0.769,0.5710000000000001,0.154,1.0,1.0,low-spending
166,16,130,3.948,34.85,18,United Kingdom,3.485,0.85,1.8,0.439,57,16.6,4.0489999999999995,1.8,0.439,1.125,1.125,low-spending
22,5,22,2.322,20.25,5,United Kingdom,2.025,0.48200000000000004,0.5,0.11900000000000001,54,2.2,0.524,0.5,0.11900000000000001,1.0,1.0,low-spending
243,29,243,4.8580000000000005,72.93,29,United Kingdom,6.077999999999999,1.4880000000000002,2.417,0.5920000000000001,1,20.25,4.959,2.417,0.5920000000000001,1.0,1.0,medium-spending
453,55,161,5.716,181.14,62,United Kingdom,15.095,3.552,5.167000000000001,1.216,50,37.75,8.882,5.167000000000001,1.216,2.186,2.186,medium-spending
287,75,290,6.199,178.38,78,United Kingdom,29.73,7.135,13.0,3.12,173,47.833,11.48,12.5,3.08,1.0,0.265,high-spending
36,3,36,1.585,4.15,3,United Kingdom,1.038,0.29600000000000004,0.75,0.214,246,9.0,2.571,0.75,0.214,1.0,1.0,low-spending
452,32,183,4.785,166.69,61,United Kingdom,23.813000000000002,5.747999999999999,8.714,2.103,139,64.571,15.585999999999999,8.142999999999999,1.966,1.9569999999999999,1.9569999999999999,high-spending
148,14,148,3.807,26.09,14,Japan,5.218,1.3730000000000002,2.8,0.737,139,29.6,7.789,2.8,0.737,0.503,0.503,medium-spending
384,41,292,5.358,81.49,41,United Kingdom,27.163,8.149,13.667,4.1,274,128.0,38.4,13.667,4.1,1.0,1.0,high-spending
421,103,132,6.6339999999999995,221.3,116,United Kingdom,20.118,4.811,10.545,2.522,23,38.273,9.152000000000001,10.273,2.5,1.5330000000000001,2.009,high-spending
1189,87,259,6.275,318.25,132,United Kingdom,28.932,6.917999999999999,12.0,2.87,22,108.09100000000001,25.848000000000003,11.0,2.674,2.237,2.515,high-spending
227,23,80,4.444,69.52,29,United Kingdom,5.792999999999999,1.419,2.417,0.5920000000000001,4,18.917,4.633,2.25,0.5920000000000001,2.512,3.565,medium-spending
92,9,48,3.122,30.15,10,United Kingdom,3.015,0.773,1.0,0.256,69,9.2,2.359,1.0,0.256,1.926,1.926,low-spending
1259,143,297,6.89,565.17,269,United Kingdom,94.195,25.69,44.833,12.227,190,209.833,57.227,42.167,12.0,2.221,2.425,high-spending
110,14,110,3.807,32.35,14,United Kingdom,5.392,1.4069999999999998,2.333,0.609,183,18.333,4.783,2.333,0.609,1.0,1.0,medium-spending
72,6,72,2.585,3.14,6,United Kingdom,0.349,0.081,0.667,0.154,71,8.0,1.8459999999999999,0.667,0.154,1.0,1.0,low-spending
288,37,288,5.209,89.45,37,United Kingdom,9.939,2.354,4.111000000000001,0.9740000000000001,78,32.0,7.579,4.111000000000001,0.9740000000000001,1.0,1.0,medium-spending
86,12,86,3.585,30.77,12,United Kingdom,3.846,0.9620000000000001,1.5,0.375,121,10.75,2.688,1.5,0.375,1.0,1.0,low-spending
677,267,370,7.96,643.03,323,United Kingdom,64.303,12.366,32.3,6.212000000000001,46,67.7,13.019,31.5,6.058,1.5319999999999998,1.5319999999999998,high-spending
6,2,6,1.0,9.9,2,United Kingdom,9.9,3.3,2.0,0.667,326,6.0,2.0,2.0,0.667,1.0,1.0,medium-spending
2844,202,313,6.95,1107.52,534,United Kingdom,92.29299999999999,23.073,44.5,11.125,6,237.0,59.25,36.917,10.958,3.167,4.164,high-spending
36,6,36,2.585,17.55,6,United Kingdom,2.194,0.516,0.75,0.17600000000000002,104,4.5,1.0590000000000002,0.75,0.17600000000000002,1.0,1.0,low-spending
3474,244,286,7.756,673.6,360,United Kingdom,61.236000000000004,14.332,32.727,7.66,17,315.818,73.915,31.273000000000003,7.66,2.9989999999999997,4.189,high-spending
21,4,21,2.0,12.95,4,United Kingdom,1.439,0.37,0.444,0.114,99,2.333,0.6,0.444,0.114,1.0,1.0,low-spending
200,20,68,4.2139999999999995,73.17,25,United Kingdom,6.098,1.493,2.083,0.51,1,16.667,4.082,2.083,0.51,2.278,2.461,medium-spending
1,3,1,1.585,1.89,3,United Kingdom,0.27,0.068,0.429,0.107,148,1.0,1.0,0.429,0.107,1.2990000000000002,1.906,low-spending
141,17,141,4.087,49.36,17,United Kingdom,4.113,1.0070000000000001,1.4169999999999998,0.34700000000000003,1,11.75,2.878,1.4169999999999998,0.34700000000000003,1.0,1.0,low-spending
83,25,83,4.607,48.75,27,France,12.187999999999999,2.8680000000000003,6.75,1.588,228,20.75,4.882,6.25,1.4709999999999999,1.0,1.0,medium-spending
257,25,129,4.624,55.27,26,United Kingdom,7.896,1.8419999999999999,3.714,0.867,136,36.714,8.567,3.714,0.867,1.0,1.0,medium-spending
99,11,65,3.418,32.82,12,United Kingdom,2.984,0.684,1.091,0.25,11,9.0,2.062,1.0,0.25,1.38,1.973,low-spending
1370,132,652,6.939,349.8,161,Switzerland,38.867,8.969,17.889,4.128,73,152.222,35.128,17.889,4.128,2.0669999999999997,2.164,high-spending
261,63,261,5.935,98.22,69,United Kingdom,8.929,2.046,6.273,1.4380000000000002,12,23.726999999999997,5.438,5.727,1.3119999999999998,1.0,1.0,medium-spending
46,17,46,4.022,41.24,20,United Kingdom,4.124,1.006,2.0,0.488,58,4.6,1.122,1.7,0.415,1.0,1.0,low-spending
533,61,127,5.809,170.91,75,United Kingdom,14.243,3.418,6.25,1.5,37,44.417,10.66,5.75,1.38,2.3040000000000003,2.7880000000000003,medium-spending
121,15,121,3.907,38.88,15,United Kingdom,4.32,0.997,1.6669999999999998,0.385,75,13.444,3.103,1.6669999999999998,0.385,1.0,1.0,low-spending
165,33,165,5.015,74.33,35,United Kingdom,8.259,1.956,3.889,0.9209999999999999,76,18.333,4.342,3.667,0.868,1.0,1.0,medium-spending
104,9,104,3.17,13.37,9,United Kingdom,1.91,0.495,1.286,0.33299999999999996,153,14.857000000000001,3.852,1.286,0.33299999999999996,1.0,1.0,low-spending
124,33,46,5.015,78.72,35,United Kingdom,7.872000000000001,1.831,3.5,0.8140000000000001,43,12.4,2.884,3.4,0.7909999999999999,1.0,1.0,medium-spending
289,52,256,5.681,143.13,54,United Kingdom,35.782,8.419,13.5,3.176,228,72.25,17.0,13.5,3.176,0.805,0.805,high-spending
462,45,180,5.372000000000001,113.33,57,United Kingdom,12.592,2.9819999999999998,6.332999999999999,1.5,80,51.333,12.158,6.332999999999999,1.5,1.883,1.959,medium-spending
24,4,24,2.0,13.0,4,United Kingdom,1.182,0.295,0.364,0.091,35,2.182,0.545,0.364,0.091,0.65,0.65,low-spending
95,12,95,3.585,28.0,12,United Kingdom,2.545,0.609,1.091,0.261,23,8.636000000000001,2.065,1.091,0.261,1.0,1.0,low-spending
456,25,184,4.502,97.22,45,United Kingdom,10.802,2.5580000000000003,5.0,1.1840000000000002,82,50.667,12.0,5.0,1.1840000000000002,1.579,1.579,medium-spending
47,8,59,2.948,19.89,9,United Kingdom,19.89,6.63,9.0,3.0,323,47.0,15.667,8.0,3.0,1.0,0.371,high-spending
54,5,30,2.322,6.7,5,United Kingdom,2.233,0.5579999999999999,1.6669999999999998,0.41700000000000004,264,18.0,4.5,1.6669999999999998,0.41700000000000004,0.991,0.991,low-spending
126,12,126,3.585,15.45,12,United Kingdom,1.7169999999999999,0.429,1.3330000000000002,0.33299999999999996,90,14.0,3.5,1.3330000000000002,0.33299999999999996,1.0,1.0,low-spending
45,5,45,2.322,11.22,5,United Kingdom,2.244,0.534,1.0,0.23800000000000002,197,9.0,2.1430000000000002,1.0,0.23800000000000002,1.0,1.0,low-spending
529,134,268,7.047000000000001,332.26,139,United Kingdom,47.466,11.866,19.857,4.9639999999999995,149,75.571,18.893,19.857,4.9639999999999995,1.281,1.281,high-spending
20,4,20,2.0,12.4,4,United Kingdom,12.4,4.133,4.0,1.3330000000000002,324,20.0,6.667000000000001,4.0,1.3330000000000002,1.0,1.0,medium-spending
212,26,115,4.537,87.98,33,United Kingdom,8.798,2.2,3.3,0.825,68,21.2,5.3,3.0,0.775,1.61,1.692,medium-spending
65,26,65,4.7,65.11,26,United Kingdom,10.852,2.8310000000000004,4.333,1.13,183,10.833,2.826,4.333,1.13,1.0,1.0,medium-spending
110,9,110,3.17,13.64,9,United Kingdom,3.41,0.909,2.25,0.6,237,27.5,7.332999999999999,2.25,0.6,1.0,1.0,low-spending
445,54,244,5.707000000000001,165.41,60,United Kingdom,20.676,5.012,7.5,1.818,113,55.625,13.485,7.5,1.818,1.465,1.465,high-spending
424,40,134,5.2410000000000005,129.61,51,United Kingdom,11.783,2.7,4.636,1.062,10,38.545,8.833,4.636,1.062,1.93,1.9909999999999999,medium-spending
516,52,114,5.565,192.65,70,Germany,16.054000000000002,3.853,5.832999999999999,1.4,23,43.0,10.32,5.667000000000001,1.4,2.395,3.23,medium-spending
11,16,72,3.948,52.8,18,United Kingdom,4.8,1.2,1.636,0.409,38,1.0,0.25,1.636,0.409,0.951,0.951,low-spending
46,8,49,2.9219999999999997,30.24,10,United Kingdom,3.36,0.7959999999999999,1.111,0.263,78,5.111000000000001,1.2109999999999999,1.111,0.263,0.684,0.684,low-spending
336,22,146,4.386,116.68,38,United Kingdom,10.607000000000001,2.537,3.455,0.826,24,30.545,7.303999999999999,3.455,0.826,1.999,1.999,medium-spending
79,12,79,3.585,39.1,12,United Kingdom,9.775,2.6069999999999998,3.0,0.8,237,19.75,5.267,3.0,0.8,1.0,1.0,medium-spending
293,56,92,5.5920000000000005,196.33,83,United Kingdom,19.633,4.566,8.3,1.93,42,29.3,6.814,7.0,1.837,1.459,2.439,high-spending
78,15,54,3.875,43.84,16,United Kingdom,3.985,0.9129999999999999,1.455,0.33299999999999996,12,7.091,1.625,1.364,0.33299999999999996,1.0,0.9490000000000001,low-spending
922,75,234,6.122000000000001,213.82,98,United Kingdom,26.728,6.109,12.25,2.8,64,115.25,26.343000000000004,12.25,2.8,1.944,2.077,high-spending
356,28,214,4.729,58.53,35,United Kingdom,7.316,1.774,4.375,1.061,117,44.5,10.788,4.375,1.061,0.977,0.977,medium-spending
142,16,144,3.97,42.85,17,United Kingdom,3.895,0.9520000000000001,1.545,0.37799999999999995,30,12.909,3.156,1.545,0.37799999999999995,0.25,0.25,low-spending
773,65,214,5.904,200.96,92,Germany,16.747,4.101,7.667000000000001,1.8780000000000001,1,64.417,15.776,7.582999999999999,1.8780000000000001,1.892,2.278,medium-spending
302,24,88,4.487,73.05,29,United Kingdom,6.087999999999999,1.5219999999999998,2.417,0.604,6,25.166999999999998,6.292000000000001,2.333,0.604,1.6580000000000001,2.093,medium-spending
4,1,4,1.0,3.75,1,United Kingdom,0.536,0.14400000000000002,0.14300000000000002,0.038,162,0.5710000000000001,0.154,0.14300000000000002,0.038,1.325,1.325,low-spending
167,19,167,4.248,41.05,19,United Kingdom,6.8420000000000005,1.642,3.167,0.76,170,27.833000000000002,6.68,3.167,0.76,1.0,1.0,medium-spending
1782,91,417,6.226,297.6,182,United Kingdom,24.8,6.2,15.167,3.792,6,148.5,37.125,13.333,3.792,1.912,2.559,high-spending
296,74,153,6.149,156.4,83,United Kingdom,13.033,3.1919999999999997,6.917000000000001,1.694,80,24.666999999999998,6.041,6.582999999999999,1.6119999999999999,1.3330000000000002,1.3330000000000002,medium-spending
246,27,246,4.755,55.56,27,United Kingdom,5.556,1.3230000000000002,2.7,0.643,50,24.6,5.857,2.7,0.643,1.0,1.0,medium-spending
561,38,178,5.122000000000001,113.63,55,France,10.33,2.367,5.0,1.146,11,51.0,11.687999999999999,5.0,1.146,2.292,2.384,medium-spending
208,17,148,4.059,30.61,18,United Kingdom,6.122000000000001,1.53,3.6,0.9,207,41.6,10.4,3.4,0.9,1.0,0.995,medium-spending
36,3,36,1.585,1.65,3,United Kingdom,1.65,0.41200000000000003,3.0,0.75,223,36.0,9.0,3.0,0.75,0.722,0.722,low-spending
98,10,98,3.322,21.05,10,United Kingdom,2.339,0.5539999999999999,1.111,0.263,81,10.889000000000001,2.5789999999999997,1.111,0.263,1.0,1.0,low-spending
649,153,128,7.121,491.64,220,United Kingdom,44.695,11.174000000000001,20.0,5.0,35,59.0,14.75,19.545,4.886,2.779,2.779,high-spending
502,50,399,5.644,97.29,50,United Kingdom,9.729,2.373,5.0,1.22,57,50.2,12.244000000000002,5.0,1.22,0.805,0.805,medium-spending
